canonical_instrument_id,timeframe,open_time,close_time,open,high,low,close,volume,provider,is_complete
SYNTH_XAUUSD,H1,2026-02-02T14:00:00Z,2026-02-02T15:00:00Z,750.0000000000,753.0000000000,747.0000000000,750.0000000000,2014,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H1,2026-02-02T15:00:00Z,2026-02-02T16:00:00Z,745.0000000000,746.0000000000,744.0000000000,745.0000000000,2015,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H1,2026-02-02T16:00:00Z,2026-02-02T17:00:00Z,745.5555555556,746.5555555556,744.5555555556,745.5555555556,2016,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H1,2026-02-02T17:00:00Z,2026-02-02T18:00:00Z,746.1111111111,747.1111111111,745.1111111111,746.1111111111,2017,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H1,2026-02-02T18:00:00Z,2026-02-02T19:00:00Z,746.6666666667,747.6666666667,745.6666666667,746.6666666667,2018,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H1,2026-02-02T19:00:00Z,2026-02-02T20:00:00Z,747.2222222222,748.2222222222,746.2222222222,747.2222222222,2019,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H1,2026-02-02T20:00:00Z,2026-02-02T21:00:00Z,747.7777777778,748.7777777778,746.7777777778,747.7777777778,2020,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H1,2026-02-02T21:00:00Z,2026-02-02T22:00:00Z,748.3333333333,749.3333333333,747.3333333333,748.3333333333,2021,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H1,2026-02-02T22:00:00Z,2026-02-02T23:00:00Z,748.8888888889,749.8888888889,747.8888888889,748.8888888889,2022,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H1,2026-02-02T23:00:00Z,2026-02-03T00:00:00Z,749.4444444444,750.4444444444,748.4444444444,749.4444444444,2023,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H1,2026-02-03T00:00:00Z,2026-02-03T01:00:00Z,750.0000000000,751.0000000000,749.0000000000,750.0000000000,2024,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H1,2026-02-03T01:00:00Z,2026-02-03T02:00:00Z,750.5555555556,751.5555555556,749.5555555556,750.5555555556,2025,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H1,2026-02-03T02:00:00Z,2026-02-03T03:00:00Z,751.1111111111,752.1111111111,750.1111111111,751.1111111111,2026,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H1,2026-02-03T03:00:00Z,2026-02-03T04:00:00Z,751.6666666667,752.6666666667,750.6666666667,751.6666666667,2027,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H1,2026-02-03T04:00:00Z,2026-02-03T05:00:00Z,752.2222222222,753.2222222222,751.2222222222,752.2222222222,2028,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H1,2026-02-03T05:00:00Z,2026-02-03T06:00:00Z,752.7777777778,753.7777777778,751.7777777778,752.7777777778,2029,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H1,2026-02-03T06:00:00Z,2026-02-03T07:00:00Z,753.3333333333,754.3333333333,752.3333333333,753.3333333333,2030,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H1,2026-02-03T07:00:00Z,2026-02-03T08:00:00Z,753.8888888889,754.8888888889,752.8888888889,753.8888888889,2031,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H1,2026-02-03T08:00:00Z,2026-02-03T09:00:00Z,754.4444444444,755.4444444444,753.4444444444,754.4444444444,2032,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H1,2026-02-03T09:00:00Z,2026-02-03T10:00:00Z,755.0000000000,770.0000000000,754.0000000000,755.0000000000,2033,SYNTHETIC_UTC_V1,true
SYNTH_XAUUSD,H1,2026-02-03T10:00:00Z,2026-02-03T11:00:00Z,738.0000000000,750.3500000000,737.0000000000,738.0000000000,2034,SYNTHETIC_UTC_V1,true
